combination_id,source_category,source_label,scope_urls,email,mail.google.com,admin.datatransfer,admin.directory.domain,admin.directory.group,admin.directory.rolemanagement,admin.directory.user,admin.directory.user.readonly,admin.directory.user.security,admin.reports.audit.readonly,adsense,adsense.readonly,analytics,analytics.edit,analytics.manage.users,analytics.readonly,bigquery,bigquery.insertdata,blogger,blogger.readonly,calendar,calendar.acls,calendar.acls.readonly,calendar.app.created,calendar.calendarlist,calendar.calendarlist.readonly,calendar.calendars,calendar.calendars.readonly,calendar.events,calendar.events.freebusy,calendar.events.owned,calendar.events.owned.readonly,calendar.events.public.readonly,calendar.events.readonly,calendar.freebusy,calendar.readonly,calendar.settings.readonly,chat.delete,chat.memberships,chat.messages,chat.messages.readonly,chat.spaces,chat.spaces.readonly,classroom.courses,classroom.courses.readonly,classroom.coursework.students,classroom.profile.emails,classroom.rosters,cloud-platform,cloud-platform.read-only,compute,compute.readonly,contacts,contacts.other.readonly,contacts.readonly,devstorage.full_control,devstorage.read_only,devstorage.read_write,directory.readonly,documents,documents.readonly,drive,drive.activity,drive.activity.readonly,drive.appdata,drive.file,drive.metadata,drive.metadata.readonly,drive.photos.readonly,drive.readonly,drive.scripts,firebase,firebase.messaging,firebase.readonly,fitness.activity.read,fitness.activity.write,fitness.blood_glucose.read,fitness.blood_pressure.read,fitness.body.read,fitness.heart_rate.read,fitness.location.read,fitness.sleep.read,forms,forms.body,forms.body.readonly,forms.currentonly,forms.responses.readonly,gmail.addons.current.action.compose,gmail.addons.current.message.action,gmail.addons.current.message.metadata,gmail.addons.current.message.readonly,gmail.compose,gmail.insert,gmail.labels,gmail.metadata,gmail.modify,gmail.readonly,gmail.send,gmail.settings.basic,gmail.settings.sharing,groups,keep,keep.readonly,photoslibrary,photoslibrary.appendonly,photoslibrary.readonly,photoslibrary.readonly.appcreateddata,presentations,presentations.readonly,script.deployments,script.projects,script.projects.readonly,spreadsheets,spreadsheets.readonly,tasks,tasks.readonly,user.addresses.read,user.birthday.read,user.emails.read,user.gender.read,user.organization.read,user.phonenumbers.read,userinfo.email,userinfo.profile,youtube,youtube.force-ssl,youtube.readonly,youtube.upload,youtubepartner,openid,profile,offline,risk_label
SC-0202,Strategy A: Boolean Switching,"service: Admin, access_type: full_access, google_classification: sensitive; service: Admin, access_type: read_write, google_classification: sensitive; service: Admin, access_type: full_access, google_classification: sensitive; Online access only",https://www.googleapis.com/auth/admin.directory.user; https://www.googleapis.com/auth/admin.datatransfer; https://www.googleapis.com/auth/admin.directory.domain,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Critical
SC-0203,Strategy A: Boolean Switching,"service: Cloud, access_type: read, google_classification: sensitive; service: Compute, access_type: read, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/cloud-platform.read-only; https://www.googleapis.com/auth/compute.readonly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium
SC-0204,Strategy B: Addition (github manifest),"service: Gmail, access_type: full_access, google_classification: restricted; service: Contacts, access_type: read, google_classification: sensitive; service: Identity, access_type: read, google_classification: non_sensitive; Offline refresh token",https://mail.google.com/; https://www.googleapis.com/auth/directory.readonly; openid,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Critical
SC-0205,Strategy B: Addition (github manifest),"service: Gmail, access_type: full_access, google_classification: restricted; service: Contacts, access_type: read, google_classification: sensitive; service: Contacts, access_type: read, google_classification: sensitive; Offline refresh token",https://mail.google.com/; https://www.googleapis.com/auth/directory.readonly; https://www.googleapis.com/auth/contacts.readonly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0206,Strategy B: Addition (github manifest),"service: Gmail, access_type: full_access, google_classification: restricted; service: Contacts, access_type: read, google_classification: sensitive; service: Gmail, access_type: write, google_classification: restricted; Offline refresh token",https://mail.google.com/; https://www.googleapis.com/auth/directory.readonly; https://www.googleapis.com/auth/gmail.send,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0207,Strategy B: Addition (github manifest),"service: Gmail, access_type: read_write, google_classification: restricted; service: Gmail, access_type: read_write, google_classification: sensitive; service: Contacts, access_type: read, google_classification: sensitive; service: Tasks, access_type: full_access, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/gmail.modify; https://www.googleapis.com/auth/gmail.labels; https://www.googleapis.com/auth/contacts.other.readonly; https://www.googleapis.com/auth/tasks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0208,Strategy B: Addition (github manifest),"service: Gmail, access_type: read_write, google_classification: restricted; service: Gmail, access_type: read_write, google_classification: sensitive; service: Contacts, access_type: read, google_classification: sensitive; service: Calendar, access_type: read, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/gmail.modify; https://www.googleapis.com/auth/gmail.labels; https://www.googleapis.com/auth/contacts.other.readonly; https://www.googleapis.com/auth/calendar.events.readonly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0209,Strategy B: Addition (github manifest),"service: Gmail, access_type: read_write, google_classification: restricted; service: Gmail, access_type: read_write, google_classification: sensitive; service: Contacts, access_type: read, google_classification: sensitive; service: Drive, access_type: read_write, google_classification: non_sensitive; Offline refresh token",https://www.googleapis.com/auth/gmail.modify; https://www.googleapis.com/auth/gmail.labels; https://www.googleapis.com/auth/contacts.other.readonly; https://www.googleapis.com/auth/drive.file,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0210,Strategy B: Addition (github manifest),"service: Gmail, access_type: read, google_classification: restricted; service: Gmail, access_type: write, google_classification: restricted; service: Gmail, access_type: write, google_classification: sensitive; service: Contacts, access_type: read, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/gmail.readonly; https://www.googleapis.com/auth/gmail.send; https://www.googleapis.com/auth/gmail.compose; https://www.googleapis.com/auth/contacts.readonly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0211,Strategy B: Addition (github manifest),"service: Gmail, access_type: read, google_classification: restricted; service: Gmail, access_type: write, google_classification: restricted; service: Gmail, access_type: write, google_classification: sensitive; service: Identity, access_type: read, google_classification: non_sensitive; Offline refresh token",https://www.googleapis.com/auth/gmail.readonly; https://www.googleapis.com/auth/gmail.send; https://www.googleapis.com/auth/gmail.compose; openid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Critical
SC-0212,Strategy B: Addition (github manifest),"service: Gmail, access_type: read, google_classification: restricted; service: Gmail, access_type: write, google_classification: restricted; service: Gmail, access_type: write, google_classification: sensitive; service: Identity, access_type: read, google_classification: non_sensitive; Offline refresh token",https://www.googleapis.com/auth/gmail.readonly; https://www.googleapis.com/auth/gmail.send; https://www.googleapis.com/auth/gmail.compose; profile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Critical
SC-0213,Strategy B: Addition (github manifest),"service: Gmail, access_type: write, google_classification: restricted; service: Gmail, access_type: read, google_classification: restricted; service: Contacts, access_type: read, google_classification: sensitive; service: Calendar, access_type: read_write, google_classification: sensitive; service: Fitness, access_type: read, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/gmail.send; https://www.googleapis.com/auth/gmail.readonly; https://www.googleapis.com/auth/contacts.readonly; https://www.googleapis.com/auth/calendar.events; https://www.googleapis.com/auth/fitness.activity.read,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0214,Strategy B: Addition (github manifest),"service: Gmail, access_type: write, google_classification: restricted; service: Gmail, access_type: read, google_classification: restricted; service: Contacts, access_type: read, google_classification: sensitive; service: Calendar, access_type: read_write, google_classification: sensitive; service: Chat, access_type: full_access, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/gmail.send; https://www.googleapis.com/auth/gmail.readonly; https://www.googleapis.com/auth/contacts.readonly; https://www.googleapis.com/auth/calendar.events; https://www.googleapis.com/auth/chat.messages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0215,Strategy B: Addition (github manifest),"service: Gmail, access_type: write, google_classification: restricted; service: Gmail, access_type: read, google_classification: restricted; service: Contacts, access_type: read, google_classification: sensitive; service: Calendar, access_type: read_write, google_classification: sensitive; service: Calendar, access_type: read, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/gmail.send; https://www.googleapis.com/auth/gmail.readonly; https://www.googleapis.com/auth/contacts.readonly; https://www.googleapis.com/auth/calendar.events; https://www.googleapis.com/auth/calendar.events.readonly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0216,Strategy B: Addition (github manifest),"service: Contacts, access_type: full_access, google_classification: restricted; service: Gmail, access_type: write, google_classification: restricted; service: Calendar, access_type: read_write, google_classification: sensitive; service: Drive, access_type: read_write, google_classification: non_sensitive; service: Calendar, access_type: read, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/contacts; https://www.googleapis.com/auth/gmail.send; https://www.googleapis.com/auth/calendar.events; https://www.googleapis.com/auth/drive.file; https://www.googleapis.com/auth/calendar.events.readonly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0217,Strategy B: Addition (github manifest),"service: Contacts, access_type: full_access, google_classification: restricted; service: Gmail, access_type: write, google_classification: restricted; service: Calendar, access_type: read_write, google_classification: sensitive; service: Drive, access_type: read_write, google_classification: non_sensitive; service: Identity, access_type: read, google_classification: non_sensitive; Offline refresh token",https://www.googleapis.com/auth/contacts; https://www.googleapis.com/auth/gmail.send; https://www.googleapis.com/auth/calendar.events; https://www.googleapis.com/auth/drive.file; profile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Critical
SC-0218,Strategy B: Addition (github manifest),"service: Contacts, access_type: full_access, google_classification: restricted; service: Gmail, access_type: write, google_classification: restricted; service: Calendar, access_type: read_write, google_classification: sensitive; service: Drive, access_type: read_write, google_classification: non_sensitive; service: Fitness, access_type: read, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/contacts; https://www.googleapis.com/auth/gmail.send; https://www.googleapis.com/auth/calendar.events; https://www.googleapis.com/auth/drive.file; https://www.googleapis.com/auth/fitness.activity.read,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0219,Strategy B: Addition (github manifest),"service: Gmail, access_type: read, google_classification: restricted; service: Contacts, access_type: read, google_classification: sensitive; service: Calendar, access_type: read, google_classification: sensitive; service: Gmail, access_type: write, google_classification: restricted; Offline refresh token",https://www.googleapis.com/auth/gmail.readonly; https://www.googleapis.com/auth/contacts.readonly; https://www.googleapis.com/auth/calendar.calendars.readonly; https://www.googleapis.com/auth/gmail.send,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0220,Strategy B: Addition (github manifest),"service: Gmail, access_type: read, google_classification: restricted; service: Contacts, access_type: read, google_classification: sensitive; service: Calendar, access_type: read, google_classification: sensitive; service: Identity, access_type: read, google_classification: non_sensitive; Offline refresh token",https://www.googleapis.com/auth/gmail.readonly; https://www.googleapis.com/auth/contacts.readonly; https://www.googleapis.com/auth/calendar.calendars.readonly; profile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Critical
SC-0221,Strategy B: Addition (github manifest),"service: Gmail, access_type: read, google_classification: restricted; service: Contacts, access_type: read, google_classification: sensitive; service: Calendar, access_type: read, google_classification: sensitive; service: Calendar, access_type: read, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/gmail.readonly; https://www.googleapis.com/auth/contacts.readonly; https://www.googleapis.com/auth/calendar.calendars.readonly; https://www.googleapis.com/auth/calendar.events.readonly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0222,Strategy B: Addition (github manifest),"service: Calendar, access_type: read_write, google_classification: sensitive; service: Tasks, access_type: full_access, google_classification: sensitive; service: Drive, access_type: read_write, google_classification: non_sensitive; service: Identity, access_type: read, google_classification: non_sensitive; Online access only",https://www.googleapis.com/auth/calendar.events; https://www.googleapis.com/auth/tasks; https://www.googleapis.com/auth/drive.file; openid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,High
SC-0223,Strategy B: Addition (github manifest),"service: Calendar, access_type: read_write, google_classification: sensitive; service: Tasks, access_type: full_access, google_classification: sensitive; service: Drive, access_type: read_write, google_classification: non_sensitive; service: Identity, access_type: read, google_classification: non_sensitive; Online access only",https://www.googleapis.com/auth/calendar.events; https://www.googleapis.com/auth/tasks; https://www.googleapis.com/auth/drive.file; profile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High
SC-0224,Strategy B: Addition (github manifest),"service: Calendar, access_type: read_write, google_classification: sensitive; service: Tasks, access_type: full_access, google_classification: sensitive; service: Drive, access_type: read_write, google_classification: non_sensitive; service: Chat, access_type: full_access, google_classification: sensitive; Online access only",https://www.googleapis.com/auth/calendar.events; https://www.googleapis.com/auth/tasks; https://www.googleapis.com/auth/drive.file; https://www.googleapis.com/auth/chat.messages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High
SC-0225,Strategy B: Addition (github manifest),"service: Drive, access_type: read_write, google_classification: non_sensitive; service: Sheets, access_type: full_access, google_classification: sensitive; service: Calendar, access_type: read, google_classification: sensitive; Online access only",https://www.googleapis.com/auth/drive.file; https://www.googleapis.com/auth/spreadsheets; https://www.googleapis.com/auth/calendar.events.readonly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High
SC-0226,Strategy B: Addition (github manifest),"service: Drive, access_type: read_write, google_classification: non_sensitive; service: Sheets, access_type: full_access, google_classification: sensitive; service: Identity, access_type: read, google_classification: non_sensitive; Online access only",https://www.googleapis.com/auth/drive.file; https://www.googleapis.com/auth/spreadsheets; email,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High
SC-0227,Strategy B: Addition (github manifest),"service: Drive, access_type: read_write, google_classification: non_sensitive; service: Sheets, access_type: full_access, google_classification: sensitive; service: Fitness, access_type: read, google_classification: sensitive; Online access only",https://www.googleapis.com/auth/drive.file; https://www.googleapis.com/auth/spreadsheets; https://www.googleapis.com/auth/fitness.activity.read,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High
SC-0228,Strategy B: Addition (github manifest),"service: Calendar, access_type: read, google_classification: sensitive; service: Tasks, access_type: read, google_classification: sensitive; service: Tasks, access_type: full_access, google_classification: sensitive; Online access only",https://www.googleapis.com/auth/calendar.events.readonly; https://www.googleapis.com/auth/tasks.readonly; https://www.googleapis.com/auth/tasks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium
